video_name,video_format,resolution,bitrate,JOD_ref_compare,content_name,Type
0_Balance_Forest_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.143184938484670,0_Balance_Forest,Open-source
0_Balance_Forest_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.60474087430315,0_Balance_Forest,Open-source
0_Balance_Forest_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,7.75978879846661,0_Balance_Forest,Open-source
0_Balance_Forest_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.43713682908566,0_Balance_Forest,Open-source
0_Balance_Forest_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.76796929933711,0_Balance_Forest,Open-source
0_Balance_Forest_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,0_Balance_Forest,Open-source
0_Balance_Forest_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,8.92402774281973,0_Balance_Forest,Open-source
0_Balance_Forest_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,6.95466287109527,0_Balance_Forest,Open-source
0_Balance_Forest_HDR10_960x540_800k.mp4,HDR10,960x540,800,5.28604883702863,0_Balance_Forest,Open-source
0_Balance_Forest_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,7.89814818593371,0_Balance_Forest,Open-source
0_Balance_Forest_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,9.24156877949258,0_Balance_Forest,Open-source
0_Balance_Forest_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,8.48727945606277,0_Balance_Forest,Open-source
0_Balance_Forest_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.26128158309192,0_Balance_Forest,Open-source
0_Balance_Forest_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,9.96314142984016,0_Balance_Forest,Open-source
0_Balance_Forest_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,0_Balance_Forest,Open-source
0_Balance_Forest_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,9.16759522124979,0_Balance_Forest,Open-source
0_Balance_Forest_SDR_960x540_1500k.mp4,SDR,960x540,1500,7.592526172065820,0_Balance_Forest,Open-source
0_Balance_Forest_SDR_960x540_800k.mp4,SDR,960x540,800,6.16765432348196,0_Balance_Forest,Open-source
1_Basketball_Afternoon_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,6.9453412108526700,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,7.63019738011207,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.46291626051287,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.238378554556120,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.6227760597037,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,9.17704847966671,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,6.66854268281129,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_HDR10_960x540_800k.mp4,HDR10,960x540,800,5.33257565902044,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,7.54136573770338,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.586135799025990,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,8.44659037043367,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.38614604739442,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,10.35199115756670,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,9.56115038886617,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_SDR_960x540_1500k.mp4,SDR,960x540,1500,6.64916264112979,1_Basketball_Afternoon,Open-source
1_Basketball_Afternoon_SDR_960x540_800k.mp4,SDR,960x540,800,4.99367664382048,1_Basketball_Afternoon,Open-source
10_Fountain_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,6.9276670586437,10_Fountain,Open-source
10_Fountain_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,7.65967843925569,10_Fountain,Open-source
10_Fountain_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,7.2218655007048400,10_Fountain,Open-source
10_Fountain_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,8.42539124790591,10_Fountain,Open-source
10_Fountain_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.34072016726492,10_Fountain,Open-source
10_Fountain_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,10_Fountain,Open-source
10_Fountain_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,7.57997824131319,10_Fountain,Open-source
10_Fountain_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,6.6308980577526,10_Fountain,Open-source
10_Fountain_HDR10_960x540_800k.mp4,HDR10,960x540,800,5.50106162256701,10_Fountain,Open-source
10_Fountain_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,7.710637814849240,10_Fountain,Open-source
10_Fountain_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.435417947849820,10_Fountain,Open-source
10_Fountain_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,7.13703212133674,10_Fountain,Open-source
10_Fountain_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,8.74535963836623,10_Fountain,Open-source
10_Fountain_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,8.78879892896355,10_Fountain,Open-source
10_Fountain_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,10_Fountain,Open-source
10_Fountain_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,8.39911495386056,10_Fountain,Open-source
10_Fountain_SDR_960x540_1500k.mp4,SDR,960x540,1500,7.42829179681164,10_Fountain,Open-source
10_Fountain_SDR_960x540_800k.mp4,SDR,960x540,800,6.08180271847338,10_Fountain,Open-source
11_Guitar_Handheld_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,6.58049709524178,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,7.19307926179083,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,7.2705283471502,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,8.70962841351902,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,8.3417938861437,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,7.984998735444660,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,6.68405511829364,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_HDR10_960x540_800k.mp4,HDR10,960x540,800,5.47966482653578,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,8.58586237108907,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.83705652709215,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,9.606650957523,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.04708516411051,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,10.27123815213460,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,9.66839973996942,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_SDR_960x540_1500k.mp4,SDR,960x540,1500,7.6038391257669,11_Guitar_Handheld,Open-source
11_Guitar_Handheld_SDR_960x540_800k.mp4,SDR,960x540,800,7.34768498475241,11_Guitar_Handheld,Open-source
12_Guitar_Tripod_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.78680821579315,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.427765576000090,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.84680071655543,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.72179999436828,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.87098841414555,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,9.37805834103913,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,7.00584790328842,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_HDR10_960x540_800k.mp4,HDR10,960x540,800,6.5987360865120900,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,8.1200331456211,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.43074492925053,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,8.75203915164634,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.590066787192450,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,10.10208744953700,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,10.04555949377680,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_SDR_960x540_1500k.mp4,SDR,960x540,1500,6.809557419070800,12_Guitar_Tripod,Open-source
12_Guitar_Tripod_SDR_960x540_800k.mp4,SDR,960x540,800,6.54797569753944,12_Guitar_Tripod,Open-source
13_Interview_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.90310970477598,13_Interview,Open-source
13_Interview_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.10358406340151,13_Interview,Open-source
13_Interview_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.78683300623652,13_Interview,Open-source
13_Interview_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.1575100862356,13_Interview,Open-source
13_Interview_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.83120006344879,13_Interview,Open-source
13_Interview_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,13_Interview,Open-source
13_Interview_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,9.60015423041347,13_Interview,Open-source
13_Interview_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,7.64859799188859,13_Interview,Open-source
13_Interview_HDR10_960x540_800k.mp4,HDR10,960x540,800,6.95919537294108,13_Interview,Open-source
13_Interview_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,9.05197449103406,13_Interview,Open-source
13_Interview_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,9.23638228004938,13_Interview,Open-source
13_Interview_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,10.087054527809500,13_Interview,Open-source
13_Interview_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.97365893540725,13_Interview,Open-source
13_Interview_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,10.284475489104300,13_Interview,Open-source
13_Interview_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,13_Interview,Open-source
13_Interview_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,10.09506738323030,13_Interview,Open-source
13_Interview_SDR_960x540_1500k.mp4,SDR,960x540,1500,9.03541734244869,13_Interview,Open-source
13_Interview_SDR_960x540_800k.mp4,SDR,960x540,800,8.25117662043847,13_Interview,Open-source
14_Knitting_Close_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,8.05499630874457,14_Knitting_Close,Open-source
14_Knitting_Close_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,9.09913451716751,14_Knitting_Close,Open-source
14_Knitting_Close_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,9.10812501455737,14_Knitting_Close,Open-source
14_Knitting_Close_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.68366665925561,14_Knitting_Close,Open-source
14_Knitting_Close_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,10.192885947996600,14_Knitting_Close,Open-source
14_Knitting_Close_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,14_Knitting_Close,Open-source
14_Knitting_Close_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,8.998738837428450,14_Knitting_Close,Open-source
14_Knitting_Close_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,7.49984058807978,14_Knitting_Close,Open-source
14_Knitting_Close_HDR10_960x540_800k.mp4,HDR10,960x540,800,6.4655607552517300,14_Knitting_Close,Open-source
14_Knitting_Close_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,8.74665221952672,14_Knitting_Close,Open-source
14_Knitting_Close_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,9.02785460582642,14_Knitting_Close,Open-source
14_Knitting_Close_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,8.94141611159837,14_Knitting_Close,Open-source
14_Knitting_Close_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.74084870454706,14_Knitting_Close,Open-source
14_Knitting_Close_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,9.77375406576816,14_Knitting_Close,Open-source
14_Knitting_Close_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,14_Knitting_Close,Open-source
14_Knitting_Close_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,9.06195208799298,14_Knitting_Close,Open-source
14_Knitting_Close_SDR_960x540_1500k.mp4,SDR,960x540,1500,7.93189274476484,14_Knitting_Close,Open-source
14_Knitting_Close_SDR_960x540_800k.mp4,SDR,960x540,800,6.8649859561918,14_Knitting_Close,Open-source
15_Knitting_Total_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.8533813107615100,15_Knitting_Total,Open-source
15_Knitting_Total_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.71993645472294,15_Knitting_Total,Open-source
15_Knitting_Total_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.63081555141791,15_Knitting_Total,Open-source
15_Knitting_Total_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.758832266004900,15_Knitting_Total,Open-source
15_Knitting_Total_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,10.06633442681090,15_Knitting_Total,Open-source
15_Knitting_Total_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,15_Knitting_Total,Open-source
15_Knitting_Total_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,9.78216291327816,15_Knitting_Total,Open-source
15_Knitting_Total_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,6.749206470755090,15_Knitting_Total,Open-source
15_Knitting_Total_HDR10_960x540_800k.mp4,HDR10,960x540,800,6.189008315352,15_Knitting_Total,Open-source
15_Knitting_Total_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,8.29872204040813,15_Knitting_Total,Open-source
15_Knitting_Total_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.72210096698746,15_Knitting_Total,Open-source
15_Knitting_Total_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,8.7225363376274,15_Knitting_Total,Open-source
15_Knitting_Total_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.458218832111020,15_Knitting_Total,Open-source
15_Knitting_Total_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,10.19760746603060,15_Knitting_Total,Open-source
15_Knitting_Total_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,15_Knitting_Total,Open-source
15_Knitting_Total_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,10.151922227632800,15_Knitting_Total,Open-source
15_Knitting_Total_SDR_960x540_1500k.mp4,SDR,960x540,1500,7.3979998267273400,15_Knitting_Total,Open-source
15_Knitting_Total_SDR_960x540_800k.mp4,SDR,960x540,800,6.31702306356779,15_Knitting_Total,Open-source
16_Night_Biking_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.85195663366113,16_Night_Biking,Open-source
16_Night_Biking_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.67895013873122,16_Night_Biking,Open-source
16_Night_Biking_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.89176013139711,16_Night_Biking,Open-source
16_Night_Biking_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,10.01392613159710,16_Night_Biking,Open-source
16_Night_Biking_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,10.42226559531900,16_Night_Biking,Open-source
16_Night_Biking_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,16_Night_Biking,Open-source
16_Night_Biking_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,9.88087737666216,16_Night_Biking,Open-source
16_Night_Biking_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,7.4624361892597100,16_Night_Biking,Open-source
16_Night_Biking_HDR10_960x540_800k.mp4,HDR10,960x540,800,7.13593131840512,16_Night_Biking,Open-source
16_Night_Biking_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,7.7036761245759,16_Night_Biking,Open-source
16_Night_Biking_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.32678736007731,16_Night_Biking,Open-source
16_Night_Biking_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,8.990099318584620,16_Night_Biking,Open-source
16_Night_Biking_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.27455138000408,16_Night_Biking,Open-source
16_Night_Biking_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,9.5843184607111,16_Night_Biking,Open-source
16_Night_Biking_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,16_Night_Biking,Open-source
16_Night_Biking_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,9.22228886665722,16_Night_Biking,Open-source
16_Night_Biking_SDR_960x540_1500k.mp4,SDR,960x540,1500,7.057526921711340,16_Night_Biking,Open-source
16_Night_Biking_SDR_960x540_800k.mp4,SDR,960x540,800,6.43092710939024,16_Night_Biking,Open-source
17_Onion_1_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.11634496298929,17_Onion_1,Open-source
17_Onion_1_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.45883798794002,17_Onion_1,Open-source
17_Onion_1_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.103608700882410,17_Onion_1,Open-source
17_Onion_1_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.88931581610061,17_Onion_1,Open-source
17_Onion_1_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,10.23637406197250,17_Onion_1,Open-source
17_Onion_1_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,17_Onion_1,Open-source
17_Onion_1_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,8.22319846317295,17_Onion_1,Open-source
17_Onion_1_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,7.0872878585638,17_Onion_1,Open-source
17_Onion_1_HDR10_960x540_800k.mp4,HDR10,960x540,800,5.90836947941872,17_Onion_1,Open-source
17_Onion_1_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,7.19389029662376,17_Onion_1,Open-source
17_Onion_1_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.37499499475329,17_Onion_1,Open-source
